,JP-01,JP-02,JP-03,JP-04,JP-05,JP-06,JP-07,JP-08,JP-09,JP-10,JP-11,JP-12,JP-13,JP-14,JP-15,JP-16,JP-17,JP-18,JP-19,JP-20,JP-21,JP-22,JP-23,JP-24,JP-25,JP-26,JP-27,JP-28,JP-29,JP-30,JP-31,JP-32,JP-33,JP-34,JP-35,JP-36,JP-37,JP-38,JP-39,JP-40,JP-41,JP-42,JP-43,JP-44,JP-45,JP-46,JP-47
2021-02-06,10.596643341752483,1.810630429718896,0.8293678866767666,8.298563201148346,1.083149030041129,1.6595540745724748,7.457739163379447,17.011663537275492,17.469411218349784,14.071785483286936,69.34321046929152,42.167637454565615,567.7197862226,117.12401457308806,3.826460977156659,1.3833074610753697,3.944844086799216,1.7992689771923878,1.0620658290520835,4.888098583903369,13.469459823708904,19.55912235545489,54.56113346791141,11.73434764196853,10.68613545460318,34.844185482294456,220.73134932184132,36.556925529982664,9.896400865681603,3.3075822444662184,0.9096189513455026,0.773957477422303,6.083638778890203,7.073435345771672,10.18091839277187,1.4701257889898443,4.650044200116639,2.9592820967545816,0.904058594548436,46.55682538006653,3.403048696443695,5.9295230946274025,6.353961155517347,5.408908771442988,6.320720176130329,5.013668753975613,32.845985423900146
2021-02-07,10.662604264567218,1.750507463331043,0.8283618381165011,8.036590664588143,1.0502716007683273,1.648313519448804,7.527752487874528,17.13966720982648,16.976382093278538,14.195010032505817,69.11985949744668,42.11871467372626,551.2469368205487,116.22158144028836,3.6437615033238755,1.358730311852843,4.3856471162292925,1.7216067800153954,1.0330618022099036,4.728949555230454,13.503099922915968,19.674550341817884,52.3413872430792,11.491235100766445,10.733100665300807,33.57434463841948,211.66958886630943,37.18166434851703,9.921052321935685,3.28924754569748,0.8962502191221228,0.7634479820519391,5.843000674994065,6.740339234737724,9.94105582725372,1.3618584662413455,4.557719760857801,2.8632811093032746,0.9166577936645669,44.58634152481913,3.3282113542678924,5.677238188646236,6.097694554178125,5.257047375058881,6.14607991344639,4.892999416311271,32.041236979169184
2021-02-08,10.810723096804512,1.7128365706920945,0.8314431381653965,7.858345653044202,1.018946766078024,1.6355897273732876,7.666785560802585,17.440604661641448,16.480018522718208,14.30346081310863,68.31089865830549,41.67519331222567,542.960832747964,115.99167336422089,3.475763734806367,1.3398209544525717,4.643182612396255,1.660505415730278,1.0209525939491093,4.599437812954396,13.425209261316407,19.5683591284568,49.86298631501745,11.272853206257087,10.763115954069017,32.3933018197756,204.63527078131722,37.6860332256986,9.896261490506404,3.27027932340574,0.8833194760286769,0.7467968720552333,5.642292503038494,6.422608708878657,9.803923324905051,1.2642083378636437,4.443140696018673,2.772679326097413,0.9302881183110674,42.60213808309564,3.249773222753502,5.464486734472302,5.861883371607362,5.119745405166736,6.029483076178125,4.7643191736634805,31.412895507811555
2021-02-09,11.04066942257955,1.6902178010671254,0.8376929797288213,7.67620447181719,0.9865236259636484,1.6227376467852972,7.756984000695203,17.681052559300163,15.983021428634878,14.445871622299908,67.11618095311788,41.29656960097385,545.2994086712883,114.99969122305417,3.3230053746978627,1.3268533878054845,4.814743950746221,1.6147246300587075,1.023024281868813,4.498124202805927,13.260984125395886,19.683510476216,47.93121788485637,11.071319869909589,10.765335398156505,31.333146464302324,201.93097296394754,38.069083777659365,9.829466993457142,3.258844223768489,0.8721419432993219,0.7286475449094348,5.4887369591597395,6.118696914924766,9.766552828001842,1.1759660338412807,4.313257550575923,2.6899247876312136,0.9430662878234498,40.607808642476094,3.16258428357731,5.287102259051605,5.659975200511869,5.017977241884596,5.952617138882246,4.633408400268936,31.10674424913037
2021-02-10,10.98811897908812,1.6850095777663343,0.8437449771746051,7.436870898444969,0.9526565801501552,1.6102598730121134,7.923811334497495,18.177912862677633,15.49145363116181,14.661747931265202,65.97279713896202,40.754438644443084,546.8580690186092,113.86010926862512,3.179958402296875,1.3132144182015342,4.884276853236013,1.5826212213512179,1.0324299944775528,4.419704285092114,13.034692689667175,19.934109153745343,46.36224897755973,10.93051504285819,10.743321511512049,30.416925207007505,199.59192519128146,38.44502265726156,9.7219063134092,3.255634371238795,0.8629305772296482,0.7091267053239884,5.3752702560424135,5.838005341991592,9.792750081659246,1.096980366421709,4.174235300342266,2.627175338293001,0.9571617243227766,38.35296694305406,3.069775726756635,5.139423173807146,5.498631540756705,4.9509435897059895,5.889980139970854,4.498911883723402,31.01646556712711
2021-02-11,11.290053013393084,1.69972646124991,0.8525367658963551,7.118443496709906,0.9202650502236543,1.5989979364714266,8.204629612136653,18.98317788776645,15.05049591640407,14.953240552372515,64.9459500758768,39.73084344424378,552.7608937162256,113.36046901593133,3.0505554148945495,1.304421771587918,4.897123126524316,1.5655526457462672,1.0520006580479913,4.359116470819759,12.784922872082845,19.972694959944402,44.54402723888322,10.833234337884743,10.708651936574915,29.599041895315995,197.73278140165502,38.89586696949757,9.592214544867051,3.2522613864019623,0.8557586949682624,0.691606942186699,5.289185495576873,5.583932843797969,9.895635358086118,1.0249284820074775,4.029813053958191,2.5819436063427497,0.9788451228597581,36.20602169552391,2.9787412997776874,5.016471039702324,5.379990534244115,4.8892019707090455,5.854405154326389,4.372600755092588,31.286883499708445
2021-02-12,11.70228207236842,1.7260816998355775,0.8605976268455002,6.828702040213899,0.8871705071593351,1.5905997902356306,8.447260147523497,19.734861976221218,14.556820597337145,15.101186245431347,64.28626548398512,38.65833367861836,550.165964785081,112.69654834649108,2.9296725270076176,1.2952761995765119,4.85535861603714,1.5616114694984011,1.07553057968617,4.301950475486281,12.437551364273832,20.21392804802271,43.10618642512483,10.742951956123632,10.6455445464442,28.80240612694754,197.47971156340878,39.405190126740266,9.425996977455823,3.252000057947167,0.850187383496093,0.6756081634440335,5.228779027412234,5.357535820818883,10.01847029033773,0.9593397914012888,3.8843671391437327,2.550750755718009,1.0050373611189898,34.22596762928898,2.883996272716581,4.912296542900539,5.301025522333856,4.856638861495929,5.801324329861661,4.24851171022905,31.601879701969484
2021-02-13,11.963141006814135,1.763601602699952,0.8696900092775024,6.562079968914622,0.8540277899103244,1.5691185912901904,8.556387214490265,19.91199393021464,14.09793311093386,15.142831970258825,63.213852132579646,37.64451892688098,549.0985634402907,109.86301605640031,2.8210419841070378,1.286145937714109,4.759800567116669,1.5661057909766223,1.1009705087592412,4.242074055337409,12.046333693255404,20.27987995878098,41.606379771393286,10.636061755139954,10.56607641126655,27.984806882365326,196.49577410987436,39.9805719603017,9.27965198717037,3.246265614167859,0.8458217464828328,0.6610354065620447,5.200443103919396,5.158929891097591,10.152349649386025,0.899481981005482,3.7354194230398594,2.5102519724386747,1.0363915622664062,32.26798519523077,2.7859661622050873,4.810633438939043,5.241849673617528,4.729671772048338,5.7713206556893635,4.130957988468159,32.12456145109985
2021-02-14,12.094739044877594,1.8277536467290376,0.8846874908897502,6.359975933457004,0.8227863031580536,1.5518637861669737,8.50843634677336,19.676028803775495,13.640820546273819,15.059108668735758,62.11104195605478,37.07126798818123,544.4800582647275,109.01386098241302,2.726347902894574,1.2809140892655408,4.635153229647361,1.5831924483979876,1.1309438925887474,4.198578441814323,11.672178922529863,20.606735863088442,40.27937552432751,10.506492467810592,10.42979599805819,27.19149537551001,198.30639034798585,40.54926925622202,9.124641450926312,3.253990641659599,0.8425515772358829,0.6478431370358299,5.197892115858053,4.997920942939641,10.37242410758008,0.8451404447241663,3.5778061609773824,2.4726893067368083,1.0654765613351544,30.496821096187112,2.7061955195451013,4.714671518772138,5.220763371002396,4.723790034051004,5.771751451687635,4.029547765981982,33.1743458839677
2021-02-15,12.103080944548873,1.899688527268034,0.8948857678265154,6.196858935768546,0.7935501823305692,1.5463240188888678,8.44467589947398,19.468315526057566,13.133942596932577,14.862773392915464,60.676699286496685,36.30212875622985,537.0188393117643,107.8775056732224,2.62529509326079,1.2680994921520041,4.481478900105448,1.6096725439113655,1.1560698315677287,4.166601077892006,11.296306247174273,20.923018259755192,39.05939662856644,10.428158339743545,10.279081807190549,26.428027823741196,199.01506505448825,40.96177521123114,8.824752003421368,3.259077571601606,0.8385587292212907,0.6380754581193624,5.2237710239405475,4.873613068490474,10.59256191812713,0.7956205504121084,3.4274433117010443,2.4496850116466855,1.100241494762182,28.887804947376303,2.6202387836237095,4.621808584518058,5.224060860953671,4.743850556489157,5.707681105796281,3.9422851796950473,33.801632848669925
