,JP-01,JP-02,JP-03,JP-04,JP-05,JP-06,JP-07,JP-08,JP-09,JP-10,JP-11,JP-12,JP-13,JP-14,JP-15,JP-16,JP-17,JP-18,JP-19,JP-20,JP-21,JP-22,JP-23,JP-24,JP-25,JP-26,JP-27,JP-28,JP-29,JP-30,JP-31,JP-32,JP-33,JP-34,JP-35,JP-36,JP-37,JP-38,JP-39,JP-40,JP-41,JP-42,JP-43,JP-44,JP-45,JP-46,JP-47
2021-02-07,529.6818936685155,15.2107663133473,6.86160601515658,73.84683094876777,8.746638528105365,15.135318048673845,57.65019930954443,274.89574633146054,142.15421548917936,123.4388096679016,902.8719801084292,624.9810866918956,2962.277016709585,936.4594512339258,34.052066057011025,11.76518338625275,34.24228332739098,13.397352926188965,9.286383806238756,43.71994283000067,125.17360384270332,175.75030595063598,596.9415912397717,111.74993687583387,92.32326880811674,260.7090157925576,940.9620733894674,335.25783767142894,91.68993046669488,31.982014994801325,7.816442943695475,6.6466057410772965,56.21616884178489,66.84903563814301,80.9033784885808,12.445286710639405,37.19537960274927,23.518717282331743,8.072131685094174,644.3849487304727,25.885822921211354,49.92962093123463,60.006251789391065,45.834152091433204,50.02731036894694,40.97565896495047,344.72746301721287
2021-02-08,501.1323616658834,14.438309601745228,6.81310894995375,70.84458312854937,8.038007190807644,15.454164694174661,55.253922931536245,265.55117155377303,134.94045921744774,117.63838300690662,862.0481660848837,603.8230250148656,2809.2666049320073,882.6388594126654,33.2984445024234,11.029676937388208,34.86357379970033,12.657876297423687,8.74393771700744,40.957224661247295,120.90658463016143,170.60950569045883,561.7751618865508,110.01747853765826,90.77168934269143,250.61054792225195,885.7464029801878,337.2379180091595,90.10502573920063,31.717300867773105,7.596805638033383,6.595779643878207,54.21309492497293,63.390903775288756,77.41650395833135,11.756735773791686,36.55669655047803,22.310894279247144,8.297242370598596,609.233966914631,23.98038647964001,47.08321102356117,57.19478045471632,43.33522757174484,46.54854198353383,38.55872874354871,325.0843061885092
2021-02-09,478.0519174676222,13.686808610682117,6.713593402679876,67.84229571791651,7.406366908571865,15.582592405453624,53.36578009379335,256.11106872560197,128.10213919206132,113.0259470074649,825.4841267192655,584.2391542268651,2715.096120151081,843.3922919707734,32.56096842863948,10.355884578338312,34.9068931762587,11.973905480844747,8.320879106995816,38.50165415972183,117.02678972068634,166.91472685587215,534.0037902422555,107.97787748103222,88.79393846805542,243.80220551272916,850.9605254853008,334.5054271540172,88.70575073857023,31.214118608260804,7.348418860411098,6.4507721940822105,52.410180430493774,59.83468162141093,73.80844305775516,11.06919686782576,35.43447552554635,21.212442371345496,8.431392757808574,578.9436541456234,22.303701189191575,44.52722676644323,54.36187583960524,40.96268319465988,43.81190649872712,36.35251374853787,309.9602875433886
2021-02-10,455.8607541650848,13.01682435810552,6.602820558158601,64.94197846249187,6.850239844123468,15.625763317779384,51.60549956621817,251.9985339515954,122.29153778514471,110.57919775328966,801.3928034469744,577.5789908330282,2740.5869887862796,835.544796572863,32.16905760589069,9.80098976665079,35.13557009533017,11.400305418338197,8.07506942028843,36.50235865655609,116.45721180055222,169.2787518627847,526.5464265349766,107.85420680987922,86.70209781138732,241.50309462968357,844.84841781973,328.4582077731803,87.39493070293342,30.589955353871122,7.096762158972214,6.25375588236054,50.626650410605386,56.21579768130069,70.3318669935779,10.420423199369043,33.89628753015265,20.272420313268565,8.484749550878252,550.373235436842,20.846819608025132,42.18464988633191,51.60272823464381,39.07344914510897,41.99146828092062,34.48398303044725,300.8029470486111
2021-02-11,446.2799593129703,12.606354274300488,6.610929177367472,62.10007691740827,6.421693007872202,15.955793028476167,50.76379668149369,252.48705813760856,118.67583097873002,112.34693118327881,787.6606767738647,573.4344124337049,2789.3209209933784,845.5022509137812,32.15493618691545,9.395714073739905,35.40390922302697,11.037367382483536,8.041454034448995,35.07209423045043,116.68955825951663,170.47258211585455,515.5979035038393,108.53431137146835,85.32995216725479,241.2532726625415,834.1866956946963,325.98299729100387,86.70911521882061,30.469236645724674,6.931240050980446,6.126244318884772,49.55787154564956,53.21853330913216,67.5443132400685,9.902789188079092,32.43472190377406,19.57094061979202,8.80018399440713,524.4915823510063,19.71495954552089,40.59297271730058,49.712878058712455,37.841824857827184,41.333049388846504,33.19323782786551,299.29009150753734
2021-02-12,435.08650999140013,12.352748980351931,6.795216540514711,59.747161980810304,6.089965856574368,16.5502609702754,49.980252169189235,247.6016857749671,115.19084194372869,113.47021125275404,773.3743559003118,573.1310808339427,2787.636733417267,825.168613266476,32.20044046149479,9.110607152846573,35.42609967079663,10.796192252921566,8.172315321220168,33.83686721211226,114.86793232820608,171.707309304748,495.22231494469503,107.85774025762923,83.03422068823697,240.5361406668954,829.0894733750973,333.21492305113554,86.1786427665855,31.01823248017658,6.896799451638935,6.128671708397022,49.543836730782985,51.285351384650085,65.03398172166521,9.519032761030898,31.022394426331815,19.219575367654716,9.301631078658989,503.10492869672555,18.906850395608682,39.83685448989433,49.01667503001382,37.11766354755361,41.41517977934093,32.31857836711891,300.4613043438982
2021-02-13,415.36080597612795,12.036204767010291,6.860933596112001,57.113075661550326,5.806129541751189,16.921446191919276,48.63655721286149,241.04814830580594,111.89896523083225,112.22342877156565,749.8448326997008,564.8039588286391,2769.7919372843517,805.6643170747825,31.70358277651409,8.794977231488192,34.59330958630853,10.510117840403248,8.239257824980916,32.515773454452834,111.78082732520814,172.6661504362396,472.278360128711,105.94703581166489,80.42671935680575,237.291151767764,804.4108393615985,332.52680761333255,84.46708818647714,31.240748135313943,6.863683895244217,6.064727562719563,49.377373730970874,49.347765022489085,62.75068164423647,9.109458411171941,29.530504988925124,18.587784765431266,9.53025170506632,478.44210897908823,18.06307890983138,39.004675583009174,48.27715015038431,35.95023517644293,41.05555991816711,31.236116052573482,293.4579578993339
2021-02-14,397.67767407410724,11.695191180586917,6.944182416836542,54.81589418226507,5.554192614129214,17.14981752220549,47.372572680730784,232.50903681704605,108.28495091617626,110.687487534252,731.1783818620263,554.5817619273431,2844.5397867458646,789.4383464588076,30.882617864854446,8.526672745428368,33.415045803671426,10.184242652646827,8.38556186203426,31.44131335980039,109.49876444935016,174.80932011254149,461.5801300663393,104.14522490101854,77.66555263882579,232.86402479892755,779.526274484186,328.60884996399034,81.67311088230271,31.246738665435693,6.800424540636127,5.975371914937551,49.263635314215776,47.619711121959966,60.1494801433197,8.688851934722146,27.902233871210733,17.917994753514122,9.591097897974452,451.81621667302016,17.193884168509754,38.272682786654975,47.802856548029986,34.82260263179287,40.65706718296571,30.150367730579234,286.2963268138939
2021-02-15,384.859627309258,11.428756106142979,7.078781908222037,53.52782875833911,5.3694901698584125,17.52221767580797,45.811862667562536,230.6050792493158,106.16321946905578,111.26698286235428,731.3040308545698,567.150975705246,2954.896670292521,821.366531533661,30.379913165174678,8.475990163619533,32.764535104199204,10.10615543696696,8.895049519455949,31.067277625688373,110.58677932466415,180.36837369170757,458.7198953308593,104.88362640164047,75.30141875819238,231.45405705428414,774.2158652396282,327.92779838022864,78.40705209221703,30.994997834293113,6.722112154267261,5.852165194389816,49.00501069341033,45.86652223390196,57.51740303945842,8.26491986040907,26.140664179560655,17.285644936191833,9.566451605067963,430.4060764114475,16.350968826231632,37.76187441654382,47.74304032545581,34.130732283061825,40.70853476921228,29.353835075959392,283.24280639645775
2021-02-16,369.4006242565793,11.18652193200502,7.175978939704506,51.87136429074096,5.225161943736846,17.722964768961518,44.32197007349733,223.37177878933554,103.85156273114579,109.99580276576306,719.8475808499467,558.3650857831929,3003.055683684925,815.6614609803612,29.799527051903794,8.532595848063668,32.05592294352368,10.144558792994333,9.616365266071295,31.018324033095155,110.00585874031157,184.56401132120524,455.3827830065173,105.40259782786957,73.59720325793482,228.90549074228412,761.733578146039,328.6468506973299,75.23465936026878,30.581200915389886,6.6130862383488935,5.6995644198120035,48.32537626843885,44.0440896471265,55.10330600972254,7.843433733612994,24.43195021430062,16.653031594936127,9.530461410740546,407.9968731220032,15.583258019900784,37.330907613962744,47.78624835385594,33.265040059460674,40.71110072530487,28.4871332958814,279.48433837891685
